Id,Role,Gender,Age,Date of death,Age range,Num victims,Date,Day,Hr,Street Tipe,Street,Croos,Commune,Pos X,Pos Y,Victim,Accused,X coordinate,Y coordinate,Neighborhoods,Weekday
2016-0001,CONDUCTOR,MASCULINO,19,2016-01-01,0 -24,1,2016-01-01,1.0,4,AVENIDA,PIEDRA BUENA AV.,"FERNANDEZ DE LA CRUZ, F., GRAL. AV.",Commune 8,-58.47533969,-34.68757022,MOTO,AUTO,98896.78238426,93532.43437792,VILLA LUGANO - VILLA RIACHUELO - VILLA SOLDATI,Friday
2016-0002,CONDUCTOR,MASCULINO,70,2016-01-02,61 -80,1,2016-01-02,2.0,1,GRAL PAZ,"PAZ, GRAL. AV.",DE LOS CORRALES AV.,Commune 9,-58.50877521,-34.66977709,AUTO,PASAJEROS,95832.05571093,95505.41641999,LINIERS - MATADEROS - PARQUE AVELLANEDA,Saturday
2016-0003,CONDUCTOR,MASCULINO,30,2016-01-03,25 -40,1,2016-01-03,3.0,7,AVENIDA,ENTRE RIOS AV.,,Commune 1,-58.39040293,-34.63189362,MOTO,AUTO,106684.2909004,99706.57687843,CONSTITUCION - MONTSERRAT - PUERTO MADERO - RETIRO - SAN NICOLAS - SAN TELMO,Sunday
2016-0004,CONDUCTOR,MASCULINO,18,,0 -24,1,2016-01-10,10.0,0,AVENIDA,LARRAZABAL AV.,"VILLEGAS, CONRADO, GRAL.",Commune 8,-58.46503904,-34.68092974,MOTO,SD,99840.6522478,94269.16534422,VILLA LUGANO - VILLA RIACHUELO - VILLA SOLDATI,Sunday
2016-0005,CONDUCTOR,MASCULINO,29,2016-02-01,25 -40,1,2016-01-21,21.0,5,AVENIDA,SAN JUAN AV.,"SAENZ PEÑA, LUIS, PRES.",Commune 1,-58.38718297,-34.6224663,MOTO,PASAJEROS,106980.32827929,100752.16915795,CONSTITUCION - MONTSERRAT - PUERTO MADERO - RETIRO - SAN NICOLAS - SAN TELMO,Thursday
2016-0008,CONDUCTOR,MASCULINO,30,2016-01-24,25 -40,1,2016-01-24,24.0,18,AVENIDA,27 DE FEBRERO AV.,ESCALADA AV.,Commune 8,-58.44451316,-34.68475866,MOTO,OBJETO FIJO,101721.59002217,93844.25656649,VILLA LUGANO - VILLA RIACHUELO - VILLA SOLDATI,Sunday
2016-0009,PASAJERO_ACOMPAÑANTE,MASCULINO,29,2016-01-26,25 -40,1,2016-01-24,24.0,19,CALLE,NOGOYA,"GONZALEZ, JOAQUIN V.",Commune 11,-58.50095869,-34.6082544,MOTO,AUTO,96545.87592078,102330.67262199,VILLA DEL PARQUE - VILLA  DEVOTO - VILLA GRAL. MITRE - VILLA SANTA RITA,Sunday
2016-0010,CONDUCTOR,MASCULINO,18,2016-01-29,0 -24,1,2016-01-29,29.0,15,GRAL PAZ,"PAZ, GRAL. AV.",DE LOS CORRALES AV.,Commune 9,-58.50877521,-34.66977709,MOTO,AUTO,95832.05571093,95505.41641999,LINIERS - MATADEROS - PARQUE AVELLANEDA,Friday
2016-0012,CONDUCTOR,MASCULINO,22,2016-02-08,0 -24,1,2016-02-08,8.0,1,AVENIDA,BELGRANO AV.,"IRIGOYEN, BERNARDO DE",Commune 1,-58.38048577,-34.61303893,MOTO,CARGAS,107595.35084333,101797.50052813,CONSTITUCION - MONTSERRAT - PUERTO MADERO - RETIRO - SAN NICOLAS - SAN TELMO,Monday
2016-0013,PEATON,MASCULINO,16,2016-02-10,0 -24,1,2016-02-10,10.0,11,AVENIDA,ENTRE RIOS AV.,,Commune 1,-58.39114932,-34.62477387,PEATON,AUTO,106616.41069662,100496.44662323,CONSTITUCION - MONTSERRAT - PUERTO MADERO - RETIRO - SAN NICOLAS - SAN TELMO,Wednesday
2016-0015,PEATON,FEMENINO,16,2016-02-14,0 -24,1,2016-02-14,14.0,5,AVENIDA,"SCALABRINI ORTIZ, RAUL AV.",VERA,Commune 15,-58.4376002,-34.59912758,PEATON,AUTO,102357.43746828,103343.52002839,AGRONOMIA - CHACARITA -  PARQUE CHAS -  PATERNAL - VILLA CRESPO - VILLA ORTUZAR,Sunday
2016-0016,PASAJERO_ACOMPAÑANTE,FEMENINO,19,2016-02-14,0 -24,1,2016-02-14,14.0,22,AVENIDA,REGIMIENTO DE PATRICIOS AV.,"QUINQUELA MARTIN, BENITO",Commune 4,-58.36882665,-34.64291993,MOTO,AUTO,108661.59115206,98481.75445555,BARRACAS - BOCA - NUEVA POMPEYA - PARQUE PATRICIOS,Sunday
2016-0017,PEATON,MASCULINO,59,2016-02-16,41 -60,1,2016-02-15,15.0,16,AVENIDA,"ACOSTA, MARIANO","JANER, ANA MARIA",Commune 8,-58.44989671,-34.65970435,PEATON,MOTO,101228.61094416,96623.72136186,VILLA LUGANO - VILLA RIACHUELO - VILLA SOLDATI,Monday
2016-0019,PEATON,FEMENINO,65,2016-02-17,61 -80,1,2016-02-17,17.0,9,CALLE,"DE LA TORRE, LISANDRO","GARCIA GRANDE DE ZEQUEIRA, SEVERO",Commune 9,-58.50990884,-34.65468721,PEATON,PASAJEROS,95727.37083199,97179.35560349,LINIERS - MATADEROS - PARQUE AVELLANEDA,Wednesday
2016-0020,PEATON,MASCULINO,59,2016-03-02,41 -60,1,2016-02-17,17.0,16,CALLE,SUIPACHA,,Commune 1,-58.37952223,-34.60653282,PEATON,AUTO,107684.31807562,102519.17333314,CONSTITUCION - MONTSERRAT - PUERTO MADERO - RETIRO - SAN NICOLAS - SAN TELMO,Wednesday
2016-0021,CONDUCTOR,MASCULINO,34,2016-02-17,25 -40,1,2016-02-17,17.0,23,AVENIDA,DIRECTORIO AV.,CURAPALIGUE,Commune 7,-58.45157703,-34.63063795,AUTO,AUTO,101074.94198885,99848.19369046,FLORES - PARQUE CHACABUCO,Wednesday
2016-0022,PASAJERO_ACOMPAÑANTE,MASCULINO,41,,41 -60,1,2016-02-21,21.0,6,AVENIDA,9 DE JULIO AV.,"ALSINA, ADOLFO",Commune 1,-58.38144696,-34.61079875,MOTO,AUTO,107507.39502374,102046.08333077,CONSTITUCION - MONTSERRAT - PUERTO MADERO - RETIRO - SAN NICOLAS - SAN TELMO,Sunday
2016-0025,PASAJERO_ACOMPAÑANTE,MASCULINO,34,2016-02-28,25 -40,1,2016-02-28,28.0,4,GRAL PAZ,"PAZ, GRAL. AV.",27 DE FEBRERO AV.,Commune 8,-58.46244952,-34.70524971,AUTO,AUTO,100077.95205948,91571.23307293,VILLA LUGANO - VILLA RIACHUELO - VILLA SOLDATI,Sunday
2016-0026,CONDUCTOR,MASCULINO,30,2016-03-04,25 -40,1,2016-02-28,28.0,7,CALLE,HOLMBERG,VEDIA,Commune 12,-58.49216191,-34.54738649,AUTO,OBJETO FIJO,97350.7556659,109083.19420265,COGHLAN - SAAVEDRA - VILLA PUEYRREDON - VILLA URQUIZA,Sunday
2016-0027,PASAJERO_ACOMPAÑANTE,MASCULINO,34,,25 -40,1,2016-02-28,28.0,9,AVENIDA,CURAPALIGUE AV.,"DIAZ, AVELINO",Commune 7,-58.44497874,-34.63852623,AUTO,AUTO,101679.82794245,98973.0297685,FLORES - PARQUE CHACABUCO,Sunday
2016-0028,PEATON,MASCULINO,50,2016-03-02,41 -60,1,2016-03-02,2.0,10,AVENIDA,VIAMONTE,9 DE JULIO AV.,Commune 1,-58.38199706,-34.60028648,PEATON,CARGAS,107457.87314266,103212.28518029,CONSTITUCION - MONTSERRAT - PUERTO MADERO - RETIRO - SAN NICOLAS - SAN TELMO,Wednesday
2016-0029,PEATON,MASCULINO,38,2016-03-04,25 -40,1,2016-03-04,4.0,17,AVENIDA,CABILDO AV.,DEHEZA,Commune 12,-58.47378664,-34.54153077,PEATON,PASAJEROS,99037.31284333,109733.12041651,COGHLAN - SAAVEDRA - VILLA PUEYRREDON - VILLA URQUIZA,Friday
2016-0031,CONDUCTOR,MASCULINO,21,,0 -24,1,2016-03-08,8.0,12,GRAL PAZ,"PAZ, GRAL. AV.","ROCA, CNEL. AV.",Commune 8,-58.47064556,-34.69843756,MOTO,PASAJEROS,99327.01838497,92326.91130631,VILLA LUGANO - VILLA RIACHUELO - VILLA SOLDATI,Tuesday
2016-0034,PEATON,MASCULINO,52,2016-03-12,41 -60,1,2016-03-12,12.0,12,AVENIDA,"ALCORTA, AMANCIO AV.","BONAVENA, OSCAR NATALIO",Commune 4,-58.40623949,-34.65076549,PEATON,PASAJEROS,105230.9831575,97613.97258373,BARRACAS - BOCA - NUEVA POMPEYA - PARQUE PATRICIOS,Saturday
2016-0035,CONDUCTOR,MASCULINO,34,2016-03-13,25 -40,1,2016-03-13,13.0,6,AVENIDA,CORRIENTES AV.,CALLAO AV.,Commune 3,-58.39228965,-34.60443527,MOTO,PASAJEROS,106513.41423248,102752.75354401,BALVANERA - SAN CRISTOBAL,Sunday
2016-0036,PASAJERO_ACOMPAÑANTE,MASCULINO,36,2016-03-14,25 -40,1,2016-03-14,14.0,0,CALLE,HERRERA,"VALLE, ARISTOBULO DEL",Commune 4,-58.37813396,-34.63668504,MOTO,PASAJEROS,107808.84957181,99174.17105826,BARRACAS - BOCA - NUEVA POMPEYA - PARQUE PATRICIOS,Monday
2016-0037,CONDUCTOR,MASCULINO,20,2016-03-19,0 -24,1,2016-03-19,19.0,11,AVENIDA,LAFUENTE AV.,QUIRNO,Commune 7,-58.46275892,-34.64358293,MOTO,MOTO,100049.60313526,98412.21255444,FLORES - PARQUE CHACABUCO,Saturday
2016-0038,PEATON,MASCULINO,29,2016-03-21,25 -40,1,2016-03-21,21.0,8,GRAL PAZ,"PAZ, GRAL. AV.",ZUVIRIA,Commune 8,-58.49683458,-34.67892743,PEATON,PASAJEROS,96926.79887463,94490.76318635,VILLA LUGANO - VILLA RIACHUELO - VILLA SOLDATI,Monday
2016-0039,CONDUCTOR,MASCULINO,20,2016-03-23,0 -24,1,2016-03-23,23.0,1,AVENIDA,"MITRE, BARTOLOME",PUEYRREDON AV.,Commune 3,-58.40603217,-34.6088396,MOTO,PASAJEROS,105252.60308563,102264.96028996,BALVANERA - SAN CRISTOBAL,Wednesday
2016-0041,CONDUCTOR,MASCULINO,54,2016-03-29,41 -60,2,2016-03-29,29.0,11,AVENIDA,DIRECTORIO AV.,RIVERA INDARTE AV.,Commune 7,-58.4607655,-34.63350444,MOTO,CARGAS,100232.38564985,99530.2584319,FLORES - PARQUE CHACABUCO,Tuesday
2016-0041,PASAJERO_ACOMPAÑANTE,MASCULINO,0,2016-03-30,0 -24,2,2016-03-29,29.0,11,AVENIDA,DIRECTORIO AV.,RIVERA INDARTE AV.,Commune 7,-58.4607655,-34.63350444,MOTO,CARGAS,100232.38564985,99530.2584319,FLORES - PARQUE CHACABUCO,Tuesday
2016-0043,PEATON,FEMENINO,56,2016-03-30,41 -60,1,2016-03-30,30.0,18,AVENIDA,"DELLEPIANE, LUIS, TTE. GRAL.",MURGUIONDO,Commune 8,-58.47832463,-34.67494416,PEATON,CARGAS,98623.04338909,94933.06478837,VILLA LUGANO - VILLA RIACHUELO - VILLA SOLDATI,Wednesday
2016-0044,CONDUCTOR,MASCULINO,24,2016-03-31,25 -40,1,2016-03-31,31.0,19,AVENIDA,"MORENO, JOSE MARIA AV.",BALBASTRO,Commune 7,-58.43213235,-34.63693953,MOTO,MULTIPLE,102857.73817324,99148.76714504,FLORES - PARQUE CHACABUCO,Thursday
2016-0045,CONDUCTOR,MASCULINO,0,,0 -24,1,2016-04-11,11.0,10,GRAL PAZ,"PAZ, GRAL. AV.",DEL LIBERTADOR AV.,Commune 13,-58.46743471,-34.53476874,MOTO,SD,99620.34936816,110483.29286598,BELGRANO - COLEGIALES - NUÃ‘EZ,Monday
2016-0047,PEATON,MASCULINO,41,2016-04-15,41 -60,1,2016-04-15,15.0,5,CALLE,LIMA,,Commune 1,-58.38247061,-34.62571878,PEATON,PASAJEROS,107412.19098904,100391.02557777,CONSTITUCION - MONTSERRAT - PUERTO MADERO - RETIRO - SAN NICOLAS - SAN TELMO,Friday
2016-0048,PEATON,FEMENINO,0,,0 -24,1,2016-04-15,15.0,17,AVENIDA,CORRIENTES AV.,DORREGO AV.,Commune 15,-58.44759966,-34.5917024,PEATON,PASAJEROS,101440.29935254,104167.40204334,AGRONOMIA - CHACARITA -  PARQUE CHAS -  PATERNAL - VILLA CRESPO - VILLA ORTUZAR,Friday
2016-0049,SD,SD,0,,0 -24,0,,,,,,,,,,,,,,,
2016-0050,PEATON,MASCULINO,78,2016-04-19,61 -80,1,2016-04-19,19.0,9,AVENIDA,"GORDILLO, TIMOTEO","FERNANDEZ DE LA CRUZ, F., GRAL. AV.",Commune 8,-58.47305463,-34.68550712,PEATON,PASAJEROS,99106.1471895,93761.32882893,VILLA LUGANO - VILLA RIACHUELO - VILLA SOLDATI,Tuesday
2016-0051,CONDUCTOR,MASCULINO,36,2016-04-20,25 -40,1,2016-04-20,20.0,4,AVENIDA,"ALCORTA, AMANCIO AV.","BONAVENA, OSCAR NATALIO",Commune 4,-58.40623949,-34.65076549,MOTO,CARGAS,105230.9831575,97613.97258373,BARRACAS - BOCA - NUEVA POMPEYA - PARQUE PATRICIOS,Wednesday
2016-0052,SD,SD,0,,0 -24,0,,,,,,,,,,,,,,,
2016-0053,PEATON,MASCULINO,38,2016-04-22,25 -40,1,2016-04-22,22.0,9,AVENIDA,TRIUNVIRATO AV.,OLAZABAL AV.,Commune 12,-58.4842918,-34.57558053,PEATON,PASAJEROS,98073.8055777,105955.73972818,COGHLAN - SAAVEDRA - VILLA PUEYRREDON - VILLA URQUIZA,Friday
2016-0054,CONDUCTOR,MASCULINO,30,2016-04-25,25 -40,1,2016-04-23,23.0,21,AUTOPISTA,AUTOPISTA DELLEPIANE LUIS TTE. GRAL.,"PAZ, GRAL. AV.",Commune 8,-58.48695354,-34.68795245,MOTO,MOTO,97832.57143731,93489.83736533,VILLA LUGANO - VILLA RIACHUELO - VILLA SOLDATI,Saturday
2016-0055,PEATON,MASCULINO,79,2016-04-28,61 -80,1,2016-04-25,25.0,20,AVENIDA,"CASTILLA, RAMON, MARISCAL","FIGUEROA ALCORTA, PRES. AV.",Commune 14,-58.40021959,-34.57964781,PEATON,CARGAS,105787.74102401,105502.98340149,PALERMO,Monday
2016-0056,CONDUCTOR,MASCULINO,26,2016-04-26,25 -40,1,2016-04-26,26.0,4,AVENIDA,"CAMPOS, LUIS M. AV.",,Commune 14,-58.42957885,-34.57660058,MOTO,OBJETO FIJO,103094.06446966,105842.29634122,PALERMO,Tuesday
2016-0058,PEATON,FEMENINO,57,2016-05-08,41 -60,1,2016-05-04,4.0,14,CALLE,LIMA,,Commune 1,-58.38247542,-34.62556293,PEATON,MOTO,107411.76356149,100408.31441284,CONSTITUCION - MONTSERRAT - PUERTO MADERO - RETIRO - SAN NICOLAS - SAN TELMO,Wednesday
2016-0059,PEATON,MASCULINO,37,2016-05-26,25 -40,1,2016-05-08,8.0,16,CALLE,CIUDADELA,LIMA,Commune 1,-58.38222219,-34.62728101,PEATON,PASAJEROS,107434.83290791,100217.70308007,CONSTITUCION - MONTSERRAT - PUERTO MADERO - RETIRO - SAN NICOLAS - SAN TELMO,Sunday
2016-0064,PEATON,MASCULINO,20,,0 -24,1,2016-05-14,14.0,18,AVENIDA,"JUSTO, JUAN B. AV.",CARRASCO AV.,Commune 10,-58.49485242,-34.62953445,PEATON,PASAJEROS,97106.70264812,99970.19547024,FLORESTA - MONTE CASTRO - VELEZ SARSFIELD - VERSALLES - VILLA LURO - VILLA REAL,Saturday
2016-0065,PEATON,MASCULINO,20,2016-05-20,0 -24,1,2016-05-20,20.0,14,AVENIDA,GAONA AV.,ESPINOSA,Commune 6,-58.45227946,-34.61068024,PEATON,AUTO,101010.75965434,102062.1818597,CABALLITO,Friday
2016-0067,PASAJERO_ACOMPAÑANTE,FEMENINO,30,,25 -40,1,2016-05-21,21.0,17,AVENIDA,"DE LA TORRE, LISANDRO",SARAZA,Commune 8,-58.48455411,-34.6751276,MOTO,PASAJEROS,98052.13008621,94912.60873025,VILLA LUGANO - VILLA RIACHUELO - VILLA SOLDATI,Saturday
2016-0068,CONDUCTOR,MASCULINO,58,,41 -60,1,2016-05-22,22.0,22,AVENIDA,"FIGUEROA ALCORTA, PRES. AV.",PUEYRREDON AV.,Commune 2,-58.39056593,-34.58418569,MOTO,PASAJEROS,106673.12856878,104998.9923422,RECOLETA,Sunday
2016-0069,CONDUCTOR,MASCULINO,30,2016-05-23,25 -40,1,2016-05-23,23.0,3,AVENIDA,ENTRE RIOS AV.,FILIBERTO,Commune 3,-58.39118948,-34.62704273,AUTO,CARGAS,106612.54991859,100244.75667446,BALVANERA - SAN CRISTOBAL,Monday
2016-0073,CONDUCTOR,MASCULINO,23,,0 -24,1,2016-06-11,11.0,15,CALLE,"MAGARIÑOS CERVANTES, A.",,Commune 10,-58.49021952,-34.62025108,MOTO,CARGAS,97531.2479284,101000.15957301,FLORESTA - MONTE CASTRO - VELEZ SARSFIELD - VERSALLES - VILLA LURO - VILLA REAL,Saturday
2016-0074,CONDUCTOR,MASCULINO,60,,61 -80,1,2016-06-12,12.0,6,GRAL PAZ,"PAZ, GRAL. AV.","SCAPINO, RODOLFO",Commune 8,-58.49896559,-34.67732118,AUTO,AUTO,96731.44252651,94668.88351657,VILLA LUGANO - VILLA RIACHUELO - VILLA SOLDATI,Sunday
2016-0075,PEATON,MASCULINO,42,2016-06-12,41 -60,1,2016-06-12,12.0,23,AUTOPISTA,AUTOPISTA DELLEPIANE LUIS TTE. GRAL.,MIRALLA,Commune 8,-58.47461076,-34.66874679,PEATON,AUTO,98963.3296283,95620.61360192,VILLA LUGANO - VILLA RIACHUELO - VILLA SOLDATI,Sunday
2016-0076,PEATON,FEMENINO,53,2016-06-13,41 -60,1,2016-06-13,13.0,16,AVENIDA,SAN MARTIN AV.,CAMARONES,Commune 15,-58.46210891,-34.60356211,PEATON,PASAJEROS,100109.22264405,102851.8694276,AGRONOMIA - CHACARITA -  PARQUE CHAS -  PATERNAL - VILLA CRESPO - VILLA ORTUZAR,Monday
2016-0077,PEATON,FEMENINO,0,,0 -24,1,2016-06-13,13.0,21,AVENIDA,"PERON, JUAN DOMINGO, TTE. GENERAL","ALEM, LEANDRO N. AV.",Commune 1,-58.3702777,-34.60536123,PEATON,PASAJEROS,108532.37320501,102648.4041872,CONSTITUCION - MONTSERRAT - PUERTO MADERO - RETIRO - SAN NICOLAS - SAN TELMO,Monday
2016-0078,CONDUCTOR,MASCULINO,30,,25 -40,1,2016-06-13,13.0,23,AVENIDA,BELGRANO AV.,JUJUY AV.,Commune 3,-58.40491455,-34.6146383,MOTO,MOTO,105354.74322032,101621.63182427,BALVANERA - SAN CRISTOBAL,Monday
2016-0079,CONDUCTOR,FEMENINO,51,,41 -60,1,2016-06-16,16.0,17,AVENIDA,DEL LIBERTADOR AV.,"UDAONDO, GUILLERMO AV.",Commune 13,-58.45504154,-34.54864492,AUTO,AUTO,100757.94817512,108943.96108781,BELGRANO - COLEGIALES - NUÃ‘EZ,Thursday
2016-0080,CONDUCTOR,MASCULINO,60,,61 -80,1,2016-06-18,18.0,6,GRAL PAZ,"PAZ, GRAL. AV.",RIVADAVIA AV.,Commune 9,-58.52927982,-34.63931752,AUTO,SD,93950.50587297,98883.37644525,LINIERS - MATADEROS - PARQUE AVELLANEDA,Saturday
2016-0081,CONDUCTOR,MASCULINO,40,,41 -60,1,2016-06-22,22.0,7,AVENIDA,"LARRALDE, CRISOLOGO AV.",MACHAIN,Commune 12,-58.4872106,-34.55904606,MOTO,AUTO,97805.54034401,107789.89169078,COGHLAN - SAAVEDRA - VILLA PUEYRREDON - VILLA URQUIZA,Wednesday
2016-0082,PEATON,MASCULINO,87,2016-07-05,80 -100,1,2016-06-27,27.0,18,AVENIDA,LA PLATA AV.,,Commune 4,-58.42273092,-34.64228803,PEATON,AUTO,103719.51591058,98555.13443768,BARRACAS - BOCA - NUEVA POMPEYA - PARQUE PATRICIOS,Monday
2016-0083,PEATON,FEMENINO,76,2016-06-29,61 -80,1,2016-06-28,28.0,20,AVENIDA,"ALBERDI, JUAN BAUTISTA AV.",PUAN,Commune 6,-58.44788671,-34.62539009,PEATON,MOTO,101413.41644585,100430.31523295,CABALLITO,Tuesday
2016-0084,PEATON,MASCULINO,57,2016-07-08,41 -60,1,2016-06-29,29.0,22,CALLE,"PELLEGRINI, CARLOS",TUCUMAN,Commune 1,-58.38110563,-34.60135531,PEATON,PASAJEROS,107539.54864414,103093.65031518,CONSTITUCION - MONTSERRAT - PUERTO MADERO - RETIRO - SAN NICOLAS - SAN TELMO,Wednesday
2016-0085,SD,MASCULINO,0,,0 -24,1,2016-06-29,29.0,22,AVENIDA,"RABANAL, FRANCISCO, INTENDENTE AV.",EREZCANO,Commune 4,-58.42378834,-34.657341,MOTO,OTRO,103621.9225276,96885.28433165,BARRACAS - BOCA - NUEVA POMPEYA - PARQUE PATRICIOS,Wednesday
2016-0086,PEATON,MASCULINO,75,2016-07-01,61 -80,1,2016-06-30,30.0,16,AVENIDA,OLIVERA AV.,"FALCON, RAMON L.,CNEL.",Commune 10,-58.48727942,-34.63652467,PEATON,PASAJEROS,97801.31825511,99194.93911759,FLORESTA - MONTE CASTRO - VELEZ SARSFIELD - VERSALLES - VILLA LURO - VILLA REAL,Thursday
2016-0087,CONDUCTOR,MASCULINO,23,2016-07-03,0 -24,1,2016-07-02,3.0,0,AUTOPISTA,AUTOPISTA 1 SUR PRESIDENTE ARTURO FRONDIZI,,Commune 1,-58.37864583,-34.62907067,MOTO,OBJETO FIJO,107762.62066736,100018.90176187,CONSTITUCION - MONTSERRAT - PUERTO MADERO - RETIRO - SAN NICOLAS - SAN TELMO,Saturday
2016-0088,PEATON,FEMENINO,70,2016-07-14,61 -80,1,2016-07-11,11.0,15,CALLE,CERETTI,NUÑEZ,Commune 12,-58.5015175,-34.56767549,PEATON,AUTO,96492.89040317,106832.1947566,COGHLAN - SAAVEDRA - VILLA PUEYRREDON - VILLA URQUIZA,Monday
2016-0089,PEATON,MASCULINO,35,2016-07-14,25 -40,1,2016-07-14,14.0,6,AUTOPISTA,"LUGONES, LEOPOLDO AV.",LA PAMPA,Commune 13,-58.43233425,-34.55185825,PEATON,AUTO,102842.06561704,108587.10659007,BELGRANO - COLEGIALES - NUÃ‘EZ,Thursday
2016-0090,PEATON,MASCULINO,60,2016-07-15,61 -80,1,2016-07-14,14.0,22,AVENIDA,"SALGUERO, JERONIMO",RIVADAVIA AV.,Commune 5,-58.41971993,-34.6111224,PEATON,PASAJEROS,103997.04813615,102012.3413915,ALMAGRO - BOEDO,Thursday
2016-0092,CONDUCTOR,MASCULINO,24,2016-07-15,25 -40,1,2016-07-15,15.0,11,GRAL PAZ,"PAZ, GRAL. AV.",DEL LIBERTADOR AV.,Commune 13,-58.46743471,-34.53476874,MOTO,CARGAS,99620.34936816,110483.29286598,BELGRANO - COLEGIALES - NUÃ‘EZ,Friday
2016-0093,CONDUCTOR,MASCULINO,35,2016-07-19,25 -40,1,2016-07-17,17.0,3,AVENIDA,"ALBERDI, JUAN BAUTISTA AV.","MITRE, EMILIO",Commune 6,-58.44362126,-34.62301748,AUTO,AUTO,101804.61714036,100693.45218194,CABALLITO,Sunday
2016-0095,CONDUCTOR,MASCULINO,29,2016-07-23,25 -40,1,2016-07-23,23.0,6,AVENIDA,MERCEDES,MOSCONI GENERAL AV.,Commune 11,-58.51713095,-34.59546519,MOTO,AUTO,95061.77375682,103748.74085597,VILLA DEL PARQUE - VILLA  DEVOTO - VILLA GRAL. MITRE - VILLA SANTA RITA,Saturday
2016-0096,CONDUCTOR,MASCULINO,0,,0 -24,0,,,,,,,,,,,,,,,
2016-0097,PEATON,MASCULINO,80,2016-08-12,80 -100,1,2016-07-26,26.0,18,CALLE,SOLIS,MEXICO,Commune 1,-58.39038605,-34.6156281,PEATON,AUTO,106687.1330182,101510.97040757,CONSTITUCION - MONTSERRAT - PUERTO MADERO - RETIRO - SAN NICOLAS - SAN TELMO,Tuesday
2016-0098,CONDUCTOR,FEMENINO,43,,41 -60,1,2016-07-27,27.0,16,AVENIDA,SAN JUAN AV.,ALBERTI,Commune 3,-58.40042405,-34.62356174,MOTO,CARGAS,105765.97394356,100631.47718024,BALVANERA - SAN CRISTOBAL,Wednesday
2016-0099,CONDUCTOR,MASCULINO,45,,41 -60,1,2016-07-29,29.0,16,GRAL PAZ,MOSCONI GENERAL AV.,"PAZ, GRAL. AV.",Commune 11,-58.52340614,-34.59798754,CARGAS,CARGAS,94486.28631712,103468.59928582,VILLA DEL PARQUE - VILLA  DEVOTO - VILLA GRAL. MITRE - VILLA SANTA RITA,Friday
2016-0100,CONDUCTOR,MASCULINO,57,2016-08-03,41 -60,1,2016-08-03,3.0,23,GRAL PAZ,"PAZ, GRAL. AV.",DONADO,Commune 12,-58.49491054,-34.54795581,MOTO,OBJETO FIJO,97098.48468623,109019.96106626,COGHLAN - SAAVEDRA - VILLA PUEYRREDON - VILLA URQUIZA,Wednesday
2016-0101,SD,MASCULINO,67,,61 -80,1,2016-08-07,7.0,19,GRAL PAZ,"PAZ, GRAL. AV.","CHAVEZ, JORGE",Commune 9,-58.52932872,-34.65014993,SD,SD,93946.81673714,97681.68907836,LINIERS - MATADEROS - PARQUE AVELLANEDA,Sunday
2016-0102,CONDUCTOR,MASCULINO,29,,25 -40,1,2016-08-10,10.0,23,AVENIDA,"PERON, EVA AV.","SUAREZ, JOSE LEON",Commune 9,-58.50011639,-34.67316502,MOTO,CARGAS,96625.80612216,95129.90776954,LINIERS - MATADEROS - PARQUE AVELLANEDA,Wednesday
2016-0104,CONDUCTOR,MASCULINO,21,2016-08-15,0 -24,1,2016-08-14,14.0,21,AVENIDA,ZINNY,SANTIAGO DE COMPOSTELA AV.,Commune 9,-58.46635001,-34.65624369,MOTO,PASAJEROS,99720.41444035,97007.69579491,LINIERS - MATADEROS - PARQUE AVELLANEDA,Sunday
2016-0105,PEATON,MASCULINO,19,2016-08-26,0 -24,1,2016-08-17,17.0,0,AVENIDA,"LACROZE, FEDERICO AV.",FRAGA,Commune 15,-58.45343236,-34.58435809,PEATON,PASAJEROS,100905.28580812,104982.19279501,AGRONOMIA - CHACARITA -  PARQUE CHAS -  PATERNAL - VILLA CRESPO - VILLA ORTUZAR,Wednesday
2016-0106,PEATON,MASCULINO,38,,25 -40,1,2016-08-19,19.0,21,AVENIDA,"PELLEGRINI, CARLOS",DEL LIBERTADOR AV.,Commune 1,-58.38090932,-34.58927731,PEATON,PASAJEROS,107558.64146875,104433.48706482,CONSTITUCION - MONTSERRAT - PUERTO MADERO - RETIRO - SAN NICOLAS - SAN TELMO,Friday
2016-0107,CONDUCTOR,MASCULINO,21,,0 -24,1,2016-08-20,20.0,8,AUTOPISTA,AUTOPISTA 1 SUR PRESIDENTE ARTURO FRONDIZI,,Commune 4,-58.37157668,-34.65429986,MOTO,AUTO,108408.31858686,97219.56218484,BARRACAS - BOCA - NUEVA POMPEYA - PARQUE PATRICIOS,Saturday
2016-0109,CONDUCTOR,FEMENINO,53,2016-08-24,41 -60,1,2016-08-24,24.0,5,AUTOPISTA,AUTOPISTA PERITO MORENO,BARRAGAN,Commune 9,-58.52280139,-34.63659934,AUTO,OBJETO FIJO,94544.313443,99185.28796442,LINIERS - MATADEROS - PARQUE AVELLANEDA,Wednesday
2016-0110,PEATON,MASCULINO,57,,41 -60,1,2016-08-24,24.0,20,AVENIDA,"ALBERDI, JUAN BAUTISTA AV.",CARHUE,Commune 9,-58.51232237,-34.6590353,PEATON,SD,95506.35959227,96696.89655626,LINIERS - MATADEROS - PARQUE AVELLANEDA,Wednesday
